	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Phel_contig_1649	339.4688431	1.469962323	0.497190484	2.956537526	0.003111144	0.022694964
Phel_contig_16492	143.7011935	-2.324623325	0.593624015	-3.915985986	9.00E-05	0.001384624
Phel_contig_16495	12.6207738	3.305441042	1.01778984	3.24766559	0.001163559	0.010698309
Phel_contig_165	151.0242311	-2.355536118	0.46953711	-5.016719801	5.26E-07	1.75E-05
Phel_contig_1650	56.91861112	1.948973365	0.600504562	3.245559632	0.0011722	0.010754874
Phel_contig_16508	18.75131536	-1.997822117	0.737582457	-2.708608506	0.006756601	0.041181915
Phel_contig_1652	817.488944	4.823148683	0.614774373	7.845396448	4.32E-15	7.77E-13
Phel_contig_16524	36.34290925	-2.246220539	0.613122398	-3.663576058	0.000248718	0.003179915
Phel_contig_16525	51.18013332	-1.754944036	0.575166186	-3.051194728	0.002279327	0.017952502
Phel_contig_16534	41.44966749	3.492312035	0.568651742	6.141389843	8.18E-10	5.78E-08
Phel_contig_16536	43.67598679	2.645777983	0.934687559	2.830654969	0.00464528	0.030917788
Phel_contig_1654	651.6907829	3.780578264	0.523399036	7.223128064	5.08E-13	6.52E-11
Phel_contig_1655	1093.452839	1.778170949	0.47545524	3.739933437	0.000184069	0.002482633
Phel_contig_1656	405.2144194	4.257017288	0.660436504	6.445763163	1.15E-10	9.70E-09
Phel_contig_16562	32.02211439	-1.7413598	0.622945199	-2.795365953	0.0051841	0.033718495
Phel_contig_16571	104.1032988	-1.928668805	0.718253937	-2.685218565	0.007248239	0.043345472
Phel_contig_16597	30.19188945	-2.392882701	0.666851839	-3.588327366	0.000332806	0.003991683
Phel_contig_166	687.7387351	2.006837752	0.496012174	4.045944546	5.21E-05	0.000877646
Phel_contig_16615	29.04893544	-3.279911384	0.788167172	-4.161441253	3.16E-05	0.000583113
Phel_contig_16618	14.04237626	-3.108019938	0.908755182	-3.42008497	0.000626016	0.006624056
Phel_contig_1663	1616.386329	-1.685567202	0.554509683	-3.039743494	0.002367797	0.018469673
Phel_contig_16634	23.03825203	2.023411754	0.626202335	3.23124275	0.001232532	0.011161333
Phel_contig_1664	178.2268551	1.972779263	0.709669502	2.779856339	0.005438295	0.034971798
Phel_contig_16648	13.81415246	2.948187595	0.814609118	3.61914387	0.000295579	0.003653651
Phel_contig_1665	1455.446689	1.858902447	0.59002095	3.150570244	0.001629521	0.013937438
Phel_contig_16667	16.96202578	3.91274623	1.077596838	3.630992678	0.000282333	0.003528267
Phel_contig_16671	14.83817336	5.345941366	1.203152712	4.443277493	8.86E-06	0.000199828
Phel_contig_1669	509.8541738	2.186684258	0.479964888	4.555925469	5.22E-06	0.000125492
Phel_contig_16694	87.84531348	-2.344545894	0.493735047	-4.748591185	2.05E-06	5.77E-05
Phel_contig_16695	10.30715976	2.693870198	0.927367016	2.904858758	0.003674189	0.025850926
Phel_contig_1670	229.1336888	-1.468783618	0.381906318	-3.845926471	0.000120098	0.001752163
Phel_contig_16706	24.0821739	3.241890536	0.876850361	3.697199295	0.000217991	0.002856654
Phel_contig_1671	1099.035989	3.711516263	0.666378973	5.569677932	2.55E-08	1.23E-06
Phel_contig_16716	38.93092421	-1.731599179	0.586247058	-2.953702121	0.003139869	0.022850506
Phel_contig_16734	19.85029749	-4.73007953	1.01228645	-4.672669014	2.97E-06	7.92E-05
Phel_contig_1674	112.3184532	3.688505696	0.970392536	3.801045001	0.000144087	0.002049566
Phel_contig_16745	9.473363376	-3.633722907	1.084872188	-3.349447934	0.000809728	0.008062575
Phel_contig_1675	630.0582042	2.684751193	0.494840517	5.425487809	5.78E-08	2.55E-06
Phel_contig_16762	39.89638632	-1.810947165	0.557875239	-3.246150821	0.001169768	0.010737123
Phel_contig_16775	6.32389396	-3.053254105	1.132068654	-2.697057369	0.006995522	0.042292176
Phel_contig_16776	10.59748073	2.928636703	0.994193503	2.945741141	0.003221819	0.023274438
Phel_contig_16777	31.43440298	1.770678507	0.622001591	2.846742732	0.004416904	0.029777238
Phel_contig_1680	267.2343664	1.460517524	0.476295855	3.066408218	0.002166473	0.017267054
Phel_contig_16802	10.37313669	4.041454187	1.070407006	3.775623818	0.000159608	0.002224932
Phel_contig_16812	126.9332817	-2.758033485	0.495524099	-5.56589173	2.61E-08	1.25E-06
Phel_contig_1682	262.2355561	-1.651192817	0.50715036	-3.255824993	0.001130634	0.010462361
Phel_contig_16828	21.66805171	-4.779303184	1.035191061	-4.616831966	3.90E-06	9.87E-05
Phel_contig_1683	186.8267351	3.871077979	0.705033319	5.49063126	4.00E-08	1.83E-06
Phel_contig_16843	5.362147095	4.738796145	1.216228592	3.896303851	9.77E-05	0.001481296
Phel_contig_1687	889.7063256	1.413965871	0.423752965	3.336769269	0.000847583	0.008367897
Phel_contig_1688	5165.76588	-1.177259257	0.403137573	-2.920241961	0.003497597	0.024818582
Phel_contig_16885	83.03586158	-1.470366986	0.440763817	-3.335952109	0.000850078	0.008383051
Phel_contig_16889	11.07474704	3.364692868	0.973224355	3.457263324	0.000545691	0.005960947
Phel_contig_16904	8.08884432	-4.415909997	1.251748887	-3.527792231	0.000419041	0.004826342
Phel_contig_1691	512.775456	-3.788827484	0.502618899	-7.538171546	4.77E-14	7.36E-12
Phel_contig_16929	56.40097705	-1.967991308	0.520850945	-3.778415549	0.000157829	0.002202984
Phel_contig_16939	14.88134721	1.952919685	0.714301015	2.734028991	0.006256454	0.038723343
Phel_contig_16949	5.589083113	-3.959269747	1.285344403	-3.080318191	0.002067796	0.016704479
Phel_contig_1695	552.3089552	2.027392139	0.50190559	4.039389435	5.36E-05	0.000898917
Phel_contig_16962	13.03617022	2.208884219	0.75115792	2.940638925	0.003275361	0.023550989
Phel_contig_16977	20.08418016	2.050487606	0.776004591	2.642365301	0.008232921	0.0478968
Phel_contig_16985	15.28670532	5.13550294	1.137083827	4.516380249	6.29E-06	0.000147259
Phel_contig_16997	5.580928171	5.177062846	1.262225075	4.101536997	4.10E-05	0.000726276
Phel_contig_17009	8.078810394	5.385338998	1.156090843	4.658231689	3.19E-06	8.39E-05
Phel_contig_17020	53.87648798	-1.62164743	0.534014843	-3.036708533	0.002391766	0.018602912
Phel_contig_17045	8.330677273	3.423216504	1.162858527	2.943794472	0.003242152	0.023382238
Phel_contig_1707	163.7036187	1.807128536	0.460470194	3.924528797	8.69E-05	0.001345015
Phel_contig_17099	27.94914478	-2.478067328	0.721741175	-3.433457055	0.000595937	0.006374456
Phel_contig_171	5512.916909	6.996209251	0.500614791	13.97523481	2.21E-44	6.81E-41
Phel_contig_17108	12.62248572	2.184325429	0.831449812	2.627128419	0.008610883	0.049561894
Phel_contig_1711	7791.747575	-2.017325942	0.618226409	-3.263086004	0.001102061	0.010268316
Phel_contig_17113	9.066358629	-2.822017124	1.033594882	-2.730293244	0.006327801	0.039108924
Phel_contig_17131	9.746061427	-3.640668432	1.092028304	-3.333859039	0.000856501	0.008419657
Phel_contig_17132	91.11582414	-1.631685567	0.512149241	-3.185957209	0.001442759	0.012646532
Phel_contig_17140	37.60042271	-1.626954412	0.549154946	-2.96265093	0.003050022	0.022372576
Phel_contig_17156	55.08137355	-2.238281222	0.621737736	-3.600040811	0.000318167	0.003862157
Phel_contig_1716	246.642499	3.073629859	0.658661555	4.666478309	3.06E-06	8.12E-05
Phel_contig_17176	92.02633291	-2.229001614	0.480133024	-4.64246678	3.44E-06	8.91E-05
Phel_contig_17182	75.76933772	-3.490237631	0.607607603	-5.744229687	9.23E-09	4.96E-07
Phel_contig_1719	156.3287033	-2.250354838	0.511265404	-4.401539439	1.07E-05	0.00023602
Phel_contig_17191	16.15130474	2.306234084	0.773730645	2.980667886	0.002876205	0.021348735
Phel_contig_17198	75.81576472	-2.081950931	0.506542928	-4.110117457	3.95E-05	0.000703264
Phel_contig_17200	66.86114982	2.670707814	0.587203765	4.548178971	5.41E-06	0.000129336
Phel_contig_1721	1016.783071	1.114464061	0.399739084	2.787978725	0.005303803	0.034270115
Phel_contig_17212	62.84397953	1.420245671	0.524592793	2.70732974	0.006782685	0.04128267
Phel_contig_17215	9.553605553	-3.587221349	1.146756147	-3.128146607	0.001759124	0.014779732
Phel_contig_17217	48.64792953	1.849570425	0.574093634	3.221722584	0.001274224	0.011433624
Phel_contig_1722	178.8868241	-1.466294715	0.416956408	-3.516661906	0.00043701	0.004988101
Phel_contig_17240	25.85782762	2.143835441	0.749724726	2.859496783	0.004243137	0.028958138
Phel_contig_17248	7.877355941	5.474035671	1.12724931	4.856100263	1.20E-06	3.62E-05
Phel_contig_1725	124.6800062	2.875215233	0.792034469	3.630164275	0.000283241	0.00353624
Phel_contig_17261	70.61344572	-1.287905403	0.489483396	-2.63115238	0.008509587	0.049057271
Phel_contig_1727	533.2475859	-1.595363977	0.462863776	-3.446724626	0.000567427	0.006145558
Phel_contig_17270	16.288242	4.38027067	1.078812161	4.06027187	4.90E-05	0.000838466
Phel_contig_17274	47.82615621	-2.521600987	0.749060616	-3.366351044	0.000761697	0.007665795
Phel_contig_17278	194.5056688	-1.335468469	0.494237044	-2.702080885	0.0068907	0.041798807
Phel_contig_1728	84.83028001	1.766301192	0.577679427	3.057580226	0.002231319	0.017653647
Phel_contig_17286	26.20575286	-2.712824549	0.788944641	-3.438548674	0.000584841	0.006283773
Phel_contig_1729	187.8319466	2.176485801	0.596534035	3.648552597	0.000263722	0.003332304
Phel_contig_17294	30.35862215	2.464174212	0.648768559	3.798233093	0.000145731	0.002067508
Phel_contig_17298	66.61242327	-2.025033254	0.549914032	-3.682454232	0.000230999	0.00299592
Phel_contig_17299	46.20456754	-1.611612504	0.553534999	-2.911491608	0.003597076	0.025391053
Phel_contig_17304	79.7408593	-2.61445147	0.807862355	-3.236258573	0.001211076	0.011017989
Phel_contig_17306	100.9848048	-1.719976039	0.590581225	-2.912344597	0.003587266	0.025338368
Phel_contig_17308	33.94249058	-2.233139007	0.585293607	-3.815416708	0.000135953	0.00195056
Phel_contig_1732	444.6878375	-2.304271777	0.490230526	-4.700384115	2.60E-06	7.04E-05
Phel_contig_17330	38.76603351	-1.904600229	0.622143933	-3.061349839	0.002203415	0.017503376
Phel_contig_17339	43.03542898	-2.861064814	0.795290591	-3.597508693	0.00032128	0.003891195
Phel_contig_1734	281.4078964	1.889091813	0.632266412	2.987809848	0.002809843	0.020971427
Phel_contig_17377	13.73444056	2.249745161	0.763121259	2.94808346	0.003197507	0.023129742
Phel_contig_17380	22.96479731	-2.171291197	0.758896833	-2.861115111	0.004221537	0.028874568
Phel_contig_1739	856.2991789	-2.913386701	0.47408081	-6.145337754	7.98E-10	5.65E-08
Phel_contig_1740	4614.276437	2.407979354	0.514687712	4.678525052	2.89E-06	7.74E-05
Phel_contig_17408	101.4094444	-2.187682927	0.53805323	-4.065922862	4.78E-05	0.000821079
Phel_contig_17410	140.50917	-2.023695429	0.534902802	-3.783295622	0.000154765	0.002167217
Phel_contig_17412	6.668385383	2.619027498	0.982040883	2.66692308	0.007654919	0.045191212
Phel_contig_17416	71.54100555	-2.127876528	0.608078801	-3.499343384	0.000466406	0.005243301
Phel_contig_17426	9.033150642	3.550082674	1.197158122	2.965425043	0.00302265	0.022199319
Phel_contig_17438	9.417330219	-3.730698586	1.111615711	-3.356104585	0.000790487	0.007918427
Phel_contig_1744	93.70727029	3.164846716	0.567708616	5.574773088	2.48E-08	1.20E-06
Phel_contig_17449	200.4161998	-2.397948428	0.742626507	-3.229010014	0.001242195	0.011216096
Phel_contig_17462	33.61092236	-2.142958851	0.655801313	-3.267695274	0.00108427	0.010133145
Phel_contig_17465	13.28231043	2.793678578	0.977865011	2.856916391	0.004277785	0.029130193
Phel_contig_1747	196.1821964	1.456514324	0.461699347	3.154681357	0.001606735	0.013765551
Phel_contig_17472	13.96555603	2.397892835	0.775386039	3.092514845	0.001984683	0.01622127
Phel_contig_1748	422.5543116	5.28710082	0.680071697	7.774328566	7.58E-15	1.30E-12
Phel_contig_17481	14.62397406	3.833827461	1.016410175	3.771929437	0.00016199	0.002250881
Phel_contig_17485	21.10071346	-2.407238938	0.84511694	-2.848409284	0.004393838	0.029690587
Phel_contig_17494	14.87457474	3.525388049	0.935562221	3.768202657	0.000164427	0.00228103
Phel_contig_175	1086.52647	1.546657235	0.426906188	3.622944056	0.000291269	0.003616923
Phel_contig_17505	10.51427397	3.296813305	1.120397275	2.942539559	0.003255322	0.023445914
Phel_contig_17511	173.6886867	-2.171760609	0.501274106	-4.33248114	1.47E-05	0.000306596
Phel_contig_1752	206.1036402	-1.593665825	0.436713222	-3.649227326	0.00026303	0.003329405
Phel_contig_17522	88.08488358	-1.525300221	0.563227852	-2.708140615	0.006766135	0.041216768
Phel_contig_17528	60.52167495	-1.586263222	0.50838889	-3.120176802	0.001807425	0.015063085
Phel_contig_1754	114.2437701	-2.152086733	0.523876741	-4.108002063	3.99E-05	0.000707987
Phel_contig_17554	24.51125189	-2.443380098	0.82272161	-2.969874704	0.002979212	0.021977412
Phel_contig_1756	56.97038947	2.276928356	0.76028415	2.994838649	0.002745901	0.020608084
Phel_contig_1757	346.0830999	-2.377467547	0.439882137	-5.404783111	6.49E-08	2.82E-06
Phel_contig_1759	36.44341753	4.367929749	0.906844618	4.81662422	1.46E-06	4.30E-05
Phel_contig_17596	10.52628549	-2.680277949	0.978844916	-2.738204903	0.006177557	0.038400023
Phel_contig_1761	132.5805519	4.03590432	0.608148927	6.636374974	3.21E-11	3.03E-09
Phel_contig_17625	9.014806172	-2.95148041	1.009486668	-2.923743822	0.003458492	0.024573379
Phel_contig_1763	92.55657987	3.847763966	0.641371665	5.999273399	1.98E-09	1.24E-07
Phel_contig_17639	33.00628157	2.126091194	0.661363374	3.214709609	0.001305765	0.011682681
Phel_contig_17640	26.46024956	-2.85715099	0.709218477	-4.028590744	5.61E-05	0.000934785
Phel_contig_17646	307.3961684	-2.537529203	0.607985136	-4.173669801	3.00E-05	0.000559267
Phel_contig_17655	18.21511782	-2.58636577	0.914976509	-2.826701827	0.00470301	0.031219026
Phel_contig_17656	17.55358505	2.317974941	0.750874026	3.08703572	0.002021633	0.01644632
Phel_contig_17667	92.82976469	-3.129653457	0.510486617	-6.130725771	8.75E-10	6.13E-08
Phel_contig_1767	158.7101206	5.591832153	0.859959556	6.502436203	7.90E-11	7.00E-09
Phel_contig_1768	1592.902785	6.606955492	0.812179238	8.134849039	4.12E-16	8.77E-14
Phel_contig_1769	5439.484296	3.001789132	0.397386472	7.55382818	4.23E-14	6.57E-12
Phel_contig_1770	439.5754035	-2.210135934	0.455443341	-4.852713248	1.22E-06	3.68E-05
Phel_contig_17721	21.46395437	-2.640969256	0.748084614	-3.530308213	0.000415076	0.004789887
Phel_contig_1773	716.2913561	1.07552054	0.363561062	2.958294089	0.003093468	0.022604184
Phel_contig_17752	11.60780812	-2.9258155	1.012769001	-2.888926791	0.003865591	0.026873815
Phel_contig_17764	24.24824117	3.656832861	0.772106171	4.736178779	2.18E-06	6.06E-05
Phel_contig_1780	712.9898547	-3.893439752	0.504922112	-7.710970974	1.25E-14	2.04E-12
Phel_contig_17804	5.48618141	4.656432367	1.311097501	3.551553078	0.000382965	0.004470405
Phel_contig_17808	98.45037833	-2.814933578	0.544100182	-5.173557502	2.30E-07	8.35E-06
Phel_contig_17809	30.46754922	1.922806424	0.623091454	3.085913652	0.002029277	0.016496281
Phel_contig_17817	8.409269428	4.461268385	1.165865211	3.826573041	0.00012994	0.001874236
Phel_contig_17823	14.52245325	3.143691964	0.870572551	3.61106258	0.000304945	0.003739066
Phel_contig_17830	108.4047084	-1.435144324	0.467802198	-3.067844338	0.002156089	0.017209684
Phel_contig_17833	6.926377639	-4.168617896	1.276504947	-3.265649621	0.001092133	0.010193398
Phel_contig_1784	5058.022665	1.794063509	0.487498355	3.680142697	0.000233103	0.003014852
Phel_contig_17844	38.963906	-2.100769731	0.631070592	-3.328898159	0.000871903	0.008536114
Phel_contig_1785	349.6116954	1.759104694	0.580986107	3.027791321	0.002463481	0.019010158
Phel_contig_17854	31.77765672	-2.499016349	0.697772146	-3.581421762	0.000341729	0.004086192
Phel_contig_17856	6.310113674	-3.046385699	1.1308658	-2.693852533	0.007063141	0.042605606
Phel_contig_17861	11.6198187	-3.481153619	1.196811476	-2.908690039	0.003629465	0.025586249
Phel_contig_17871	11.17582906	-2.735908192	0.946070371	-2.891865422	0.00382962	0.026675238
Phel_contig_1788	1483.932127	1.012954328	0.372795077	2.717188046	0.006583919	0.040410965
Phel_contig_17898	10.15353245	2.934434534	1.002407271	2.927387518	0.003418227	0.024367412
Phel_contig_17925	16.1649438	3.420645458	0.747135828	4.578344835	4.69E-06	0.000114813
Phel_contig_17926	13.73923314	-3.512916068	0.98540475	-3.564947366	0.000363929	0.004292259
Phel_contig_17947	25.90991351	2.245416939	0.747864153	3.002439588	0.002678251	0.020248067
Phel_contig_17949	14.73856515	2.852014114	0.813772224	3.504683536	0.00045715	0.005155348
Phel_contig_17953	17.4087215	-1.975930168	0.733892057	-2.692398901	0.007094004	0.042696419
Phel_contig_17962	216.426358	-2.323607347	0.567007355	-4.098019764	4.17E-05	0.00073469
Phel_contig_17963	16.26747053	3.194839078	1.073586134	2.975857249	0.002921708	0.021634459
Phel_contig_17964	9.314134886	3.919011809	1.09299524	3.585570792	0.000336342	0.004028457
Phel_contig_1797	403.7537003	1.368426635	0.375670065	3.6426289	0.000269868	0.003402003
Phel_contig_17979	26.74897253	-2.694383067	0.690030872	-3.904728291	9.43E-05	0.001437388
Phel_contig_18	41558.89432	11.03367591	0.593647641	18.58623728	4.15E-77	8.97E-73
Phel_contig_1800	439.0765412	3.606796843	0.707416513	5.098547712	3.42E-07	1.21E-05
Phel_contig_18025	11.76206487	3.39909358	1.128871402	3.011054733	0.002603419	0.019814047
Phel_contig_1803	444.2008095	1.59033548	0.380093693	4.184061739	2.86E-05	0.000538476
Phel_contig_18035	32.98218561	-2.105297332	0.648956799	-3.244125548	0.001178118	0.010781701
Phel_contig_18037	60.83364109	-1.999014463	0.713583929	-2.801372594	0.005088573	0.033167058
Phel_contig_1804	1931.708682	-1.351576269	0.467023648	-2.894021053	0.003803427	0.026568048
Phel_contig_18043	40.26589049	-1.891318795	0.670127412	-2.822327159	0.004767651	0.031534183
Phel_contig_18051	175.7963396	-2.771572153	0.493533985	-5.615767577	1.96E-08	9.77E-07
Phel_contig_18058	19.78877505	2.418851145	0.842243698	2.871913616	0.004079945	0.028101806
Phel_contig_18062	15.58423295	-2.340647041	0.858402551	-2.726747536	0.006396196	0.039452641
Phel_contig_18067	18.69920824	-2.428269704	0.843171623	-2.87992342	0.003977718	0.027529323
Phel_contig_18077	17.32944656	5.168631594	1.063840527	4.858464651	1.18E-06	3.59E-05
Phel_contig_1808	1232.7621	5.067745027	0.609172338	8.319066237	8.87E-17	2.15E-14
Phel_contig_18083	20.94705625	-3.295550201	0.884965219	-3.72393189	0.000196144	0.002600049
Phel_contig_18084	61.95745586	-2.634832098	0.622623538	-4.231822182	2.32E-05	0.000445039
Phel_contig_18085	52.60919609	-2.705360451	0.769490902	-3.515779644	0.000438465	0.004999423
Phel_contig_1809	1010.693355	6.938173226	0.699373631	9.920553077	3.39E-23	1.98E-20
Phel_contig_1810	1005.598271	-1.468305808	0.436337058	-3.365072437	0.000765236	0.007694019
Phel_contig_18104	45.74242043	-3.850311659	0.69025614	-5.578091143	2.43E-08	1.18E-06
Phel_contig_18129	87.86460218	-2.682469177	0.719681326	-3.727301349	0.000193541	0.002576611
Phel_contig_1813	3587.791953	2.598197111	0.668302144	3.887758155	0.000101174	0.001520219
Phel_contig_18137	56.06619464	-1.595506963	0.494474448	-3.226672218	0.001252388	0.011284552
Phel_contig_18164	19.02018379	2.426124154	0.892295391	2.718969726	0.00654856	0.040220221
Phel_contig_18172	6.469261391	3.6496618	1.12717655	3.237879461	0.001204217	0.010974067
Phel_contig_18182	207.3900118	-3.165741752	0.682235314	-4.640249029	3.48E-06	8.98E-05
Phel_contig_18183	275.6762178	-1.678562074	0.50191857	-3.34429163	0.00082493	0.008183772
Phel_contig_18184	76.84178503	-2.830898502	1.060568967	-2.669226227	0.007602622	0.044931582
Phel_contig_18209	96.44271009	-1.909419934	0.540702923	-3.531366027	0.000413419	0.004781986
Phel_contig_18226	36.24596956	-2.049553721	0.656032965	-3.124162703	0.001783118	0.014927484
